"RIX","alias","ID","day","isotype","virus","antigen","AUC"
"CC059xNA","X16012x15119","21","D7","IgG2ac","SARS","N",-0.0393758330990419
"CC061xCC026","X8048x8026","116","D29","IgG2ac","SARS","N",3.76269165525405
"CC027xCC036","X8027x477","116","D15","TotalG","SARS","S",4.87172430717388
"CC026xCC034","X8026x5080","69","DRECHAL","IgG2ac","SARS","N",1.99781982659301
"CC033xCC068","X8033x16768","106","DRECHAL","IgG2ac","SARS","N",5.66133536850413
"CC061xCC039","X8048x15155","61","D29","TotalG","SARS","S",9.62424250943933
"CC033xCC046","X8033x5346","47","DRECHAL","TotalG","SARS","N",4.28643021588141
"CC026xCC034","X8026x5080","68","DRECHAL","IgG2ac","SARS","N",1.62023164400806
"CC003xCC051","X13067x16912","118","D29","IgG2ac","SARS","N",1.52667588932899
"CC026xCC034","X8026x5080","89","D15","IgG2ac","SARS","N",0.342172136717957
"CC041xCC012","X16441x8005","57","D29","IgG2ac","SARS","S",4.84171408597144
"CC063xCC002","X5391x15156","76","D15","IgG2ac","SARS","S",4.14463590057497
"CC026xCC034","X8026x5080","88","D15","IgG2ac","SARS","N",0.365443349265154
"CC026xCC034","X8026x5080","76","D15","IgG2ac","SARS","N",0.870513749799541
"CC026xCC034","X8026x5080","69","DRECHAL","TotalG","SARS","N",3.65354483362176
"CC026xCC034","X8026x5080","68","DRECHAL","TotalG","SARS","N",3.57211013746143
"CC026xCC034","X8026x5080","89","D15","TotalG","SARS","N",1.57131050144635
"CC026xCC034","X8026x5080","76","D15","TotalG","SARS","N",3.17783248413585
"NAxCC072","X15119x16521","55","D15","IgG2ac","SARS","S",5.16422097477772
"CC026xCC034","X8026x5080","68","DRECHAL","IgG2ac","SARS","S",5.04736580809752
"CC026xCC034","X8026x5080","89","D15","IgG2ac","SARS","S",2.93005861123432
"CC026xCC034","X8026x5080","88","D15","IgG2ac","SARS","S",2.88748997499848
"CC010xCC015","X8018x3154","51","D15","TotalG","SARS","S",5.13446331582914
"CC056xCC033","X8056x8033","59","DRECHAL","IgG2ac","SARS","S",3.51211013746143
"CC011xCC032","X3252x8002","34","DRECHAL","TotalG","SARS","N",2.09740490079575
"CC026xCC034","X8026x5080","76","D15","IgG2ac","SARS","S",3.64416278375827
"CC044xCC060","X4410x3460","74","D15","IgG2ac","SARS","S",6.67132203891945
"CC026xCC034","X8026x5080","70","DRECHAL","TotalG","SARS","S",3.32029294340973
"NAxCC072","X15119x16521","94","DRECHAL","IgG2ac","SARS","S",5.70434180928251
"NAxCC019","X8042x16513","89","D10","IgG2ac","SARS","N",0.0102678801510292
"CC022xCC044","X8046x4410","44","D29","TotalG","SARS","S",5.63154127721166
"CC026xCC034","X8026x5080","69","DRECHAL","TotalG","SARS","S",7.17876606022645
"CC026xCC034","X8026x5080","68","DRECHAL","TotalG","SARS","S",6.99863923297115
"CC026xCC034","X8026x5080","89","D15","TotalG","SARS","S",4.64829294340973
"CC016xCC061","X8024x8048","97","D15","TotalG","SARS","S",5.74699551972109
"CC026xCC034","X8026x5080","88","D15","TotalG","SARS","S",4.72691711031068
"CC002xCC011","X15156x3252","98","DRECHAL","TotalG","SARS","S",6.64284469365078
"CC021xCC023","X1566x8043","156","D10","TotalG","SARS","N",0.0633525063258696
"CC026xCC034","X8026x5080","76","D15","TotalG","SARS","S",5.00924718591918
"CC006xCC039","X16750x15155","9","D15","TotalG","SARS","S",5.74889089916924
"CC060xCC037","X3460x16072","28","D15","IgG2ac","SARS","N",2.06546597618347
"CC056xCC033","X8056x8033","59","DRECHAL","TotalG","SARS","N",3.55715900333421
"CC016xCC038","X8024x8049","28","DRECHAL","IgG2ac","SARS","N",1.32029117911117
"CC002xCC011","X15156x3252","118","D15","IgG2ac","SARS","N",0.240427135312208
"CC059xNA","X16012x15119","13","D29","TotalG","SARS","S",2.67321453399933
"CC016xCC038","X8024x8049","78","D29","IgG2ac","SARS","N",0.538014869869271
"CC055xCC006","X16680x16750","80","D29","TotalG","SARS","N",3.5998642399999
"CC008xNA","X8036x18018","1","DRECHAL","TotalG","SARS","N",1.33069921610216
"CC016xCC038","X8024x8049","5","D15","IgG2ac","SARS","N",0.984647913889001
"CC041xCC016","X16441x8024","121","D10","TotalG","SARS","S",5.36039089916924
"CC016xCC038","X8024x8049","73","D10","IgG2ac","SARS","N",1.20455261848382
"CC021xCC023","X1566x8043","103","DRECHAL","TotalG","SARS","S",6.03281559814106
"CC016xCC038","X8024x8049","62","D10","IgG2ac","SARS","N",1.24777762551257
"CC022xCC024","X8046x8004","65","D29","IgG2ac","SARS","N",0.242819406378142
"CC029xCC027","X3564x8027","135","DRECHAL","IgG2ac","SARS","S",2.28161926640717
"CC016xCC038","X8024x8049","32","DRECHAL","TotalG","SARS","N",2.0841234670461
"CC033xCC068","X8033x16768","72","D29","TotalG","SARS","N",3.43616233573037
"CC016xCC038","X8024x8049","31","DRECHAL","TotalG","SARS","N",5.37783514449017
"CC027xCC045","X8027x8045","61","D15","TotalG","SARS","S",5.51898552253258
"CC002xCC021","X15156x1566","280","D15","IgG2ac","SARS","N",0.336123942887012
"CC016xCC038","X8024x8049","28","DRECHAL","TotalG","SARS","N",3.93532892772573
"CC027xCC036","X8027x477","95","D29","TotalG","SARS","N",0.568468888364764
"CC037xCC046","X16072x5346","107","DRECHAL","TotalG","SARS","S",6.31009703189071
"CC016xCC038","X8024x8049","77","D29","TotalG","SARS","N",4.3559890789427
"CC016xCC038","X8024x8049","6","D15","TotalG","SARS","N",2.66524096915472
"CC061xCC025","X8048x8008","91","D29","IgG2ac","SARS","N",1.58929162713907
"NAxCC072","X15119x16521","61","D15","IgG2ac","SARS","N",0.871507309021152
"CC036xCC051","X477x16912","66","DRECHAL","TotalG","SARS","N",3.54873741274461
"CC016xCC038","X8024x8049","79","D29","IgG2ac","SARS","S",5.5684006723438
"CC032xCC013","X8002x8010","97","D29","TotalG","SARS","S",6.33195620300891
"CC016xCC038","X8024x8049","78","D29","IgG2ac","SARS","S",4.35907392913148
"CC024xCC052","X8004x8052","110","D15","TotalG","SARS","N",2.49356306370021
"CC016xCC038","X8024x8049","5","D15","IgG2ac","SARS","S",4.47821120160317
"CC016xCC038","X8024x8049","29","DRECHAL","TotalG","SARS","S",8.07924340549511
"CC016xCC038","X8024x8049","4","D15","TotalG","SARS","S",5.05686802042396
"CC061xCC026","X8048x8026","102","D15","TotalG","SARS","S",5.82782203891946
"CC072xCC075","X16521x3260","15","D29","TotalG","SARS","S",0.191568412221895
"CC043xCC033","X8021x8033","51","D15","TotalG","SARS","S",6.35583559251806
"CC011xCC032","X3252x8002","52","DRECHAL","TotalG","SARS","N",0.423387818600036
"CC068xCC043","X16768x8021","141","D29","TotalG","SARS","S",6.58139067515529
"CC016xCC061","X8024x8048","112","DRECHAL","IgG2ac","SARS","N",1.54549375542254
"CC027xCC036","X8027x477","134","DRECHAL","IgG2ac","SARS","S",5.81261657823982
"CC021xCC023","X1566x8043","56","D15","IgG2ac","SARS","N",-0.0269804536508871
"CC016xCC061","X8024x8048","95","D15","IgG2ac","SARS","N",1.08509238322389
"CC043xCC037","X8021x16072","160","D15","TotalG","SARS","N",2.06926051550384
"CC062xCC072","X5306x16521","105","D29","IgG2ac","SARS","S",6.095207869207
"CC016xCC061","X8024x8048","94","D15","IgG2ac","SARS","N",0.454462671600321
"NAxCC072","X15119x16521","35","D29","TotalG","SARS","S",7.66165211452794
"CC075xCC035","X3260x5035","134","DRECHAL","IgG2ac","SARS","N",4.66477961382506
"CC016xCC061","X8024x8048","112","DRECHAL","IgG2ac","SARS","S",3.72884049301186
"CC041xCC016","X16441x8024","119","D10","IgG2ac","SARS","N",1.07435959133308
"CC016xCC061","X8024x8048","97","D15","IgG2ac","SARS","S",2.79697465710131
"CC040xCC003","X16557x13067","97","DRECHAL","IgG2ac","SARS","S",5.92342999186747
"CC044xCC060","X4410x3460","22","D29","TotalG","SARS","S",7.35354393756598
"CC006xCC007","X16750x13421","86","D15","IgG2ac","SARS","S",5.12378961101356
"CC063xCC002","X5391x15156","80","D15","TotalG","SARS","N",1.79427073670628
"CC016xCC061","X8024x8048","113","DRECHAL","TotalG","SARS","S",6.54595620300891
"CC016xCC061","X8024x8048","112","DRECHAL","TotalG","SARS","S",7.2806554469241
"CC015xCC059","X3154x16012","103","DRECHAL","IgG2ac","SARS","S",6.88735802323546
"CC070xCC003","X16034x13067","103","D15","IgG2ac","SARS","S",1.87716057143184
"CC027xCC045","X8027x8045","74","DRECHAL","TotalG","SARS","N",2.97369187926799
"CC043xCC033","X8021x8033","59","DRECHAL","IgG2ac","SARS","N",1.05077541318613
"CC044xCC060","X4410x3460","93","DRECHAL","IgG2ac","SARS","N",3.57632559532956
"CC028xCC024","X8016x8004","51","D29","IgG2ac","SARS","N",1.99126785233801
"CC016xCC061","X8024x8048","95","D15","TotalG","SARS","S",5.51800862529178
"CC014xCC059","X3415x16012","62","D15","TotalG","SARS","N",0.951381153807702
"CC016xCC061","X8024x8048","94","D15","TotalG","SARS","S",4.58231915455118
"CC072xCC063","X16521x5391","137","D10","IgG2ac","SARS","S",4.3869786337263
"CC061xCC039","X8048x15155","132","DRECHAL","IgG2ac","SARS","S",7.16159325146665
"CC044xCC060","X4410x3460","80","D15","TotalG","SARS","S",4.65493976504201
"CC043xCC037","X8021x16072","139","DRECHAL","IgG2ac","SARS","N",1.45483338019163
"CC005xCC040","X16211x16557","21","D15","TotalG","SARS","N",1.59311725028166
"CC043xCC037","X8021x16072","137","DRECHAL","IgG2ac","SARS","N",2.05583892491425
"CC035xCC071","X5035x16785","69","D29","TotalG","SARS","N",0.232159703189071
"CC016xCC038","X8024x8049","72","D10","IgG2ac","SARS","S",1.464643909451
"CC043xCC037","X8021x16072","4","D29","IgG2ac","SARS","N",0.157081517792619
"CC062xCC072","X5306x16521","107","D29","IgG2ac","SARS","N",2.034191879268
"CC019xCC004","X16513x16188","128","D29","IgG2ac","SARS","S",7.27825007028744
"CC043xCC037","X8021x16072","138","DRECHAL","TotalG","SARS","N",4.13434180928251
"CC043xCC037","X8021x16072","139","DRECHAL","TotalG","SARS","N",3.46689733994763
"CC005xCC040","X16211x16557","20","D29","TotalG","SARS","S",5.12340400473996
"CC059xNA","X16012x15119","42","D29","TotalG","SARS","N",7.46999151528308
"CC068xCC043","X16768x8021","151","D29","IgG2ac","SARS","S",5.03231248975884
"NAxCC027","X16543x8027","118","D29","IgG2ac","SARS","S",7.84730204454246
"CC008xCC018","X8036x3609","60","D29","TotalG","SARS","S",5.99958969505653
"CC059xNA","X16012x15119","43","D29","IgG2ac","SARS","N",2.18098975098453
"CC019xCC002","X16513x15156","9","D29","IgG2b","SARS","S",2.77854460960781
"CC029xCC027","X3564x8027","136","DRECHAL","TotalG","SARS","N",1.15155396256749
"CC043xCC037","X8021x16072","4","D29","TotalG","SARS","N",0.163558639047338
"CC062xCC072","X5306x16521","91","DRECHAL","IgG2ac","SARS","N",4.62404127721164
"CC043xCC037","X8021x16072","159","D15","TotalG","SARS","N",3.66986802042395
"CC014xCC059","X3415x16012","85","D29","TotalG","SARS","N",0.835008877118774
"CC036xCC051","X477x16912","100","D10","TotalG","SARS","N",0.921210333360399
"CC015xCC018","X3154x3609","21","D15","IgG2ac","SARS","N",2.58893354827758
"NAxCC060","X18018x3460","124","DRECHAL","IgG2ac","SARS","S",6.18657392913148
"CC016xCC038","X8024x8049","6","D15","TotalG","SARS","S",5.55170453681084
"CC043xCC037","X8021x16072","138","DRECHAL","IgG2ac","SARS","S",6.40622408315994
"CC018xCC009","X3609x5489","127","DRECHAL","TotalG","SARS","S",4.57011968662204
"CC043xCC037","X8021x16072","5","D29","IgG2ac","SARS","S",5.93712279500427
"CC043xCC037","X8021x16072","4","D29","IgG2ac","SARS","S",0.163114169712456
"CC043xCC037","X8021x16072","160","D15","IgG2ac","SARS","S",4.33420453681083
"CC033xCC046","X8033x5346","46","DRECHAL","IgG2ac","SARS","S",5.08548664260231
"CC043xCC037","X8021x16072","159","D15","IgG2ac","SARS","S",4.37208036990987
"CC060xCC006","X3460x16750","120","DRECHAL","TotalG","SARS","S",6.40014589776349
"CC043xCC037","X8021x16072","158","D15","IgG2ac","SARS","S",4.36658036990987
"NAxCC019","X8042x16513","89","D10","TotalG","SARS","N",0.122653262410681
"CC027xCC036","X8027x477","135","DRECHAL","TotalG","SARS","S",5.96095620300891
"CC043xCC037","X8021x16072","137","DRECHAL","TotalG","SARS","S",6.71363590057498
"CC061xCC026","X8048x8026","102","D15","TotalG","SARS","N",3.70937779359852
"CC024xCC052","X8004x8052","120","DRECHAL","IgG2ac","SARS","N",1.72672276688929
"CC043xCC037","X8021x16072","160","D15","TotalG","SARS","S",4.37935491485324
"CC018xCC065","X3609x5119","101","D29","TotalG","SARS","S",7.0914626437873
"NAxCC027","X16543x8027","101","D10","IgG2ac","SARS","N",2.08349241133886
"CC075xCC021","X3260x1566","111","DRECHAL","TotalG","SARS","S",7.19574362950905
"CC017xCC004","X3032x16188","142","D15","IgG2ac","SARS","N",1.96177051269234
"CC019xCC004","X16513x16188","127","D29","TotalG","SARS","S",8.88150061641579
"CC046xCC068","X5346x16768","9","D29","IgG2ac","SARS","S",3.24347398505948
"CC043xCC037","X8021x16072","159","D15","TotalG","SARS","S",4.48085491485323
"CC075xCC021","X3260x1566","39","D15","TotalG","SARS","N",0.105212125471966
"CC043xCC033","X8021x8033","63","DRECHAL","IgG2ac","SARS","N",2.23558882681377
"CC018xCC009","X3609x5489","93","D29","IgG2ac","SARS","N",1.23468322616317
"CC032xCC013","X8002x8010","98","D29","IgG2ac","SARS","S",5.5936130218297
"CC043xCC033","X8021x8033","65","D29","IgG2ac","SARS","N",0.571178129468454
"CC029xCC027","X3564x8027","60","D29","IgG2ac","SARS","S",1.8844655559686
"CC043xCC033","X8021x8033","65","D29","TotalG","SARS","N",1.52574253725235
"CC039xCC020","X15155x8054","61","D15","IgG2ac","SARS","S",4.2408322601219
"CC027xCC036","X8027x477","123","D15","IgG2ac","SARS","S",4.62179294340973
"CC043xCC037","X8021x16072","158","D15","TotalG","SARS","S",4.45394642983435
"CC005xCC038","X16211x8049","80","D29","IgG2ac","SARS","S",7.1143222629334
"CC001xCC074","X13140x3015","98","DRECHAL","TotalG","SARS","N",2.74976029148989
"CC045xCC044","X8045x4410","42","D15","IgG2ac","SARS","N",0.851027303398155
"CC043xCC033","X8021x8033","64","D29","TotalG","SARS","N",3.56458171399355
"CC043xCC033","X8021x8033","62","DRECHAL","IgG2ac","SARS","S",5.87537535725813
"CC002xCC021","X15156x1566","215","DRECHAL","TotalG","SARS","N",0.390767208109191
"CC037xCC046","X16072x5346","56","D15","IgG2ac","SARS","N",1.17957238884688
"CC043xCC033","X8021x8033","60","D29","IgG2ac","SARS","S",4.80672831161189
"CC043xCC033","X8021x8033","63","DRECHAL","TotalG","SARS","S",7.74733847688635
"CC043xCC033","X8021x8033","65","D29","TotalG","SARS","S",6.17308059392381
"CC043xCC033","X8021x8033","64","D29","TotalG","SARS","S",7.44058036990987
"CC043xCC033","X8021x8033","60","D29","TotalG","SARS","S",6.38371120160316
"CC041xCC016","X16441x8024","70","D15","TotalG","SARS","S",9.03419075919826
"CC002xCC021","X15156x1566","97","D15","TotalG","SARS","N",0.757406692907312
"CC032xCC017","X8002x3032","59","D29","IgG1","SARS","N",0.45599843190238
"CC028xCC030","X8016x8034","187","D15","IgG2ac","SARS","N",0.731239876898015
"CC010xCC015","X8018x3154","65","D29","IgG2ac","NARS","N",2.47021120160316
"CC010xCC015","X8018x3154","64","D29","IgG2ac","NARS","N",2.67981248975885
"CC052xCC014","X8052x3415","77","D15","TotalG","SARS","S",6.24277317304667
"CC010xCC015","X8018x3154","52","D15","IgG2ac","NARS","N",2.52272741555611
"CC061xCC026","X8048x8026","100","D15","TotalG","SARS","N",3.6515670403252
"CC010xCC015","X8018x3154","23","DRECHAL","TotalG","NARS","N",4.47715477488226
"CC010xCC015","X8018x3154","65","D29","TotalG","NARS","N",3.07943377229152
"CC029xCC071","X3564x16785","74","D15","IgG2ac","SARS","N",1.33181316180068
"CC010xCC015","X8018x3154","63","D29","TotalG","NARS","N",3.05574808197495
"CC021xCC023","X1566x8043","126","D29","IgG2ac","SARS","N",0.0471434892361253
"CC010xCC015","X8018x3154","4","D15","TotalG","NARS","N",4.38617499327321
"CC016xCC038","X8024x8049","31","DRECHAL","IgG2ac","SARS","N",2.92470210047044
"CC010xCC015","X8018x3154","22","DRECHAL","IgG2ac","SARS","S",8.7403142540574
"CC041xCC016","X16441x8024","121","D10","IgG2ac","SARS","S",4.03706437997087
"CC046xCC068","X5346x16768","31","DRECHAL","IgG2ac","SARS","S",2.60689557564908
"CC010xCC015","X8018x3154","65","D29","IgG2ac","SARS","S",5.66532514730167
"CC002xCC011","X15156x3252","99","DRECHAL","IgG2ac","SARS","S",3.03028762270107
"CC010xCC015","X8018x3154","52","D15","IgG2ac","SARS","S",5.864743853523
"CC001xCC074","X13140x3015","119","DRECHAL","IgG1","SARS","N",2.80914923015966
"CC035xCC071","X5035x16785","114","DRECHAL","IgG2ac","SARS","S",6.13892044270686
"CC013xCC026","X8010x8026","16","D15","IgG2ac","SARS","N",2.16846930857963
"CC028xCC030","X8016x8034","199","DRECHAL","TotalG","SARS","N",3.20540490079575
"CC010xCC015","X8018x3154","51","D15","IgG2ac","SARS","S",5.59636824443791
"CC010xCC015","X8018x3154","4","D15","IgG2A.2B","SARS","S",6.11708969505655
"CC010xCC015","X8018x3154","23","DRECHAL","TotalG","SARS","S",9.39627426530337
"CC027xCC045","X8027x8045","127","D10","IgG2ac","SARS","N",0.478318734336304
"CC019xCC002","X16513x15156","86","DRECHAL","IgG3","SARS","N",0.0985453094626696
"CC019xCC004","X16513x16188","84","DRECHAL","TotalG","SARS","S",8.99677560938705
"CC010xCC015","X8018x3154","22","DRECHAL","TotalG","SARS","S",9.0032613837466
"CC010xCC015","X8018x3154","64","D29","TotalG","SARS","S",6.02689112318319
"CC056xCC033","X8056x8033","89","D15","IgG2ac","SARS","N",1.44762080669177
"CC010xCC015","X8018x3154","5","D15","TotalG","SARS","S",5.25857770955554
"CC009xCC040","X5489x16557","170","D10","IgG2ac","SARS","N",2.94776317585816
"CC008xNA","X8036x18018","2","DRECHAL","TotalG","SARS","N",1.02719677976178
"CC016xCC061","X8024x8048","113","DRECHAL","IgG2ac","SARS","S",3.35321299371473
"CC020xCC008","X8054x8036","66","D29","TotalG","SARS","S",5.53795309462669
"CC006xCC007","X16750x13421","156","D10","IgG2ac","SARS","S",3.14241400192846
"CC032xCC013","X8002x8010","98","D29","IgG2ac","SARS","N",1.26616367981405
"CC024xCC052","X8004x8052","113","DRECHAL","TotalG","SARS","S",6.12993800074347
"CC028xCC030","X8016x8034","206","DRECHAL","IgG2ac","SARS","N",2.12481316180067
"CC028xCC030","X8016x8034","200","DRECHAL","IgG2ac","SARS","N",2.01623141999411
"CC028xCC030","X8016x8034","188","D15","IgG2ac","SARS","N",0.246783646076084
"CC046xCC068","X5346x16768","6","DRECHAL","IgG2ac","SARS","N",0.438534640232329
"CC043xCC037","X8021x16072","139","DRECHAL","TotalG","SARS","S",6.60625029430139
"CC028xCC030","X8016x8034","183","D15","IgG2ac","SARS","N",1.24198753865808
"CC016xCC061","X8024x8048","97","D15","IgG2ac","SARS","N",0.685279193610186
"CC028xCC030","X8016x8034","200","DRECHAL","TotalG","SARS","N",3.11842800355497
"CC036xCC051","X477x16912","62","D29","TotalG","SARS","N",1.86892399911697
"CC029xCC071","X3564x16785","115","DRECHAL","TotalG","SARS","S",8.68649129126914
"CC051xCC009","X16912x5489","110","D29","IgG2ac","SARS","N",0.535472668788823
"CC016xCC038","X8024x8049","4","D15","TotalG","SARS","N",3.85059036709838
"CC020xCC008","X8054x8036","91","D15","IgG2ac","SARS","S",4.16673097196622
"CC041xCC016","X16441x8024","73","DRECHAL","IgG2ac","SARS","N",2.7407738450885
"CC024xCC052","X8004x8052","111","D15","IgG2ac","SARS","N",2.24385315055469
"CC028xCC030","X8016x8034","183","D15","TotalG","SARS","N",3.00623520041817
"CC018xCC009","X3609x5489","93","D29","IgG2ac","SARS","S",7.70335555908206
"CC028xCC030","X8016x8034","199","DRECHAL","TotalG","SARS","S",8.18698417844891
"CC005xCC038","X16211x8049","117","DRECHAL","TotalG","SARS","S",8.13986045957584
"CC028xCC030","X8016x8034","206","DRECHAL","TotalG","SARS","S",7.12837401317445
"CC008xNA","X8036x18018","94","D29","TotalG","SARS","S",5.70081248975884
"CC028xCC030","X8016x8034","188","D15","TotalG","SARS","S",6.26358748273009
"CC019xCC002","X16513x15156","8","D15","TotalG","SARS","N",0.385763427685131
"CC036xCC051","X477x16912","100","D10","IgG2ac","SARS","S",1.16946443589887
"CC028xCC030","X8016x8034","183","D15","TotalG","SARS","S",6.19744687786225
"NAxCC060","X18018x3460","124","DRECHAL","TotalG","SARS","N",3.84961324584365
"CC041xCC016","X16441x8024","118","D10","IgG2ac","SARS","S",3.74868521447566
"CC002xCC021","X15156x1566","102","D29","IgG2ac","SARS","S",4.26750840127786
"CC011xNA","X3252x8042","40","D29","IgG2ac","SARS","S",6.62768053799582
"CC061xCC039","X8048x15155","124","DRECHAL","TotalG","SARS","S",8.67083469646228
"CC055xCC006","X16680x16750","148","DRECHAL","IgG2ac","SARS","S",6.60808636266037
"CC043xCC033","X8021x8033","35","D15","TotalG","SARS","S",5.57518210609343
"CC028xCC024","X8016x8004","53","D29","IgG2ac","SARS","N",1.81195088230025
"CC033xCC046","X8033x5346","98","D15","TotalG","SARS","N",4.53446620019741
"CC014xCC059","X3415x16012","99","D29","IgG2ac","SARS","S",1.81831540194014
"CC032xCC013","X8002x8010","11","DRECHAL","TotalG","SARS","S",7.17171142561711
"CC028xCC024","X8016x8004","102","DRECHAL","TotalG","SARS","N",3.54232604335744
"CC028xCC024","X8016x8004","53","D29","TotalG","SARS","N",3.65231604616896
"CC061xCC039","X8048x15155","123","DRECHAL","TotalG","SARS","N",0.140751218170192
"CC009xCC040","X5489x16557","167","D10","TotalG","SARS","N",3.22385225449891
"CC006xCC039","X16750x15155","8","D15","TotalG","SARS","S",6.2348418092825
"CC043xCC037","X8021x16072","5","D29","TotalG","SARS","N",2.78730604898045
"CC013xCC026","X8010x8026","19","D15","TotalG","SARS","S",6.62127560938706
"CC020xCC008","X8054x8036","22","DRECHAL","IgG2ac","SARS","N",0.527459115190209
"CC028xCC024","X8016x8004","50","D29","TotalG","SARS","N",2.98050929733365
"CC010xCC015","X8018x3154","22","DRECHAL","TotalG","NARS","N",4.88839000311346
"CC028xCC024","X8016x8004","102","DRECHAL","IgG2ac","SARS","S",4.70880005622996
"CC005xCC040","X16211x16557","10","DRECHAL","IgG2ac","SARS","N",1.61710414471094
"CC028xCC024","X8016x8004","53","D29","IgG2ac","SARS","S",4.97778361826306
"CC028xCC024","X8016x8004","50","D29","IgG2ac","SARS","S",3.93603528446114
"CC056xCC033","X8056x8033","60","DRECHAL","IgG2ac","SARS","S",3.98818854687183
"CC006xCC007","X16750x13421","135","D29","IgG2ac","SARS","N",1.71633648857385
"CC028xCC024","X8016x8004","103","DRECHAL","TotalG","SARS","S",7.22182892772573
"CC030xCC061","X8034x8048","101","D29","IgG2ac","SARS","N",0.431946457647377
"CC029xCC027","X3564x8027","129","D15","IgG2ac","SARS","N",0.787551078199225
"CC010xCC015","X8018x3154","52","D15","TotalG","SARS","S",5.71531559814106
"CC052xCC014","X8052x3415","135","DRECHAL","TotalG","SARS","N",0.00211750210862322
"CC013xCC026","X8010x8026","20","D15","IgG2ac","SARS","N",2.76077961382506
"CC028xCC030","X8016x8034","188","D15","TotalG","SARS","N",1.1096963317339
"CC039xCC020","X15155x8054","118","DRECHAL","TotalG","SARS","N",2.12510014027294
"CC002xCC021","X15156x1566","106","D15","IgG2ac","SARS","S",3.79344309743819
"CC013xCC026","X8010x8026","19","D15","IgG2ac","SARS","N",2.51279271939579
"CC035xCC071","X5035x16785","76","D29","TotalG","SARS","S",5.15771764238155
"CC013xCC026","X8010x8026","19","D15","TotalG","SARS","N",3.88066832848088
"CC041xCC016","X16441x8024","19","D29","IgG2ac","SARS","N",1.10178406629095
"CC013xCC026","X8010x8026","19","D15","IgG2ac","SARS","S",6.02629582777801
"CC013xCC026","X8010x8026","16","D15","TotalG","SARS","S",6.82141621425491
"CC040xCC003","X16557x13067","144","D29","IgG2ac","SARS","N",0.610089722869555
"CC028xCC030","X8016x8034","184","D15","IgG2ac","SARS","S",6.82636446401384
"CC025xCC028","X8008x8016","114","D29","TotalG","SARS","N",2.0224766454138
"CC070xCC003","X16034x13067","96","D15","TotalG","SARS","S",2.79060904520472
"NAxCC027","X16543x8027","102","D29","IgG2ac","SARS","N",2.48979960820206
"CC052xCC014","X8052x3415","139","DRECHAL","TotalG","SARS","S",7.62376317585816
"CC016xCC038","X8024x8049","77","D29","TotalG","SARS","S",7.69722052674981
"CC025xCC028","X8008x8016","115","D29","IgG2ac","SARS","S",9.40266009559092
"CC051xCC009","X16912x5489","119","D15","TotalG","SARS","S",4.40062391507399
"CC021xCC023","X1566x8043","130","D29","IgG2ac","SARS","N",-0.0233562867499289
"CC025xCC028","X8008x8016","114","D29","IgG2ac","SARS","S",8.95237798979945
"CC043xCC033","X8021x8033","62","DRECHAL","TotalG","SARS","N",3.96244444152185
"CC030xCC061","X8034x8048","102","D29","TotalG","SARS","N",0.586122598803336
"CC072xCC063","X16521x5391","119","DRECHAL","IgG2ac","SARS","N",3.6733642399999
"CC016xCC038","X8024x8049","5","D15","TotalG","SARS","N",1.9076334642346
"CC014xCC059","X3415x16012","99","D29","IgG2ac","SARS","N",0.119908036990987
"CC063xCC002","X5391x15156","76","D15","IgG2ac","SARS","N",3.7827602914899
"CC024xCC052","X8004x8052","119","D15","IgG2ac","SARS","N",1.71857216483294
"CC024xCC052","X8004x8052","110","D15","IgG2ac","SARS","N",1.39578140593663
"CC056xCC033","X8056x8033","60","DRECHAL","TotalG","SARS","N",2.80659059111232
"CC024xCC052","X8004x8052","120","DRECHAL","TotalG","SARS","N",2.62614458149283
"CC029xCC027","X3564x8027","60","D29","TotalG","SARS","S",2.21182184271852
"CC009xCC040","X5489x16557","68","D15","IgG2ac","SARS","S",5.2233549148532
"CC011xCC032","X3252x8002","30","D15","Ig2A.2C","SARS","S",6.52647174492002
"CC024xCC052","X8004x8052","112","DRECHAL","IgG2ac","SARS","N",1.89098375823404
"CC032xCC013","X8002x8010","62","D15","IgG2ac","SARS","N",0.413054410595388
"CC005xCC038","X16211x8049","80","D29","TotalG","SARS","S",7.79660924140564
"CC024xCC052","X8004x8052","112","DRECHAL","TotalG","SARS","N",2.88815435466739
"NAxCC060","X18018x3460","41","D29","TotalG","SARS","S",7.57674362950906
"CC060xCC006","X3460x16750","27","D15","IgG2ac","SARS","S",6.30575029430139
"CC010xCC015","X8018x3154","4","D15","IgG2A.2B","NARS","N",4.20098529851863
"CC024xCC052","X8004x8052","119","D15","TotalG","SARS","N",2.8116379167005
"CC035xCC071","X5035x16785","114","DRECHAL","TotalG","SARS","N",0.584335172303195
"CC024xCC052","X8004x8052","111","D15","TotalG","SARS","N",2.96572299090324
"CC024xCC052","X8004x8052","41","D29","IgG2ac","SARS","S",5.00460148435661
"NAxCC019","X8042x16513","89","D10","TotalG","SARS","S",2.10546953259358
"CC024xCC052","X8004x8052","35","D29","IgG2ac","SARS","S",3.94867966975305
"CC008xNA","X8036x18018","112","DRECHAL","TotalG","SARS","S",5.76052528727264
"CC027xCC036","X8027x477","123","D15","TotalG","SARS","S",5.41728961101357
"CC028xCC024","X8016x8004","51","D29","TotalG","SARS","N",4.06849596774898
"CC036xCC051","X477x16912","57","D15","TotalG","SARS","N",2.88826695628223
